"t" "Tt" "Vt" "dt" "Vdt"
20005 0 6.3578 100 -7.79999999999959e-05
20105 0 6.3542 100 -3.60000000000049e-05
20205 0 6.3463 100 -7.89999999999935e-05
20305 0 6.3415 100 -4.80000000000036e-05
20405 0 6.336 100 -5.49999999999962e-05
20505 0 6.329 100 -7.00000000000056e-05
20605 0 6.3244 100 -4.59999999999994e-05
20705 0 6.3157 100 -8.70000000000015e-05
20805 0 6.3089 100 -6.79999999999925e-05
20905 0 6.3047 100 -4.19999999999998e-05
21005 0 6.2957 100 -9.00000000000034e-05
21105 0 6.291 100 -4.6999999999997e-05
21205 0 6.2845 100 -6.49999999999995e-05
21305 0 6.279 100 -5.5000000000005e-05
21405 0 6.2714 100 -7.60000000000005e-05
21505 0 6.2658 100 -5.60000000000027e-05
21605 0 6.2564 100 -9.39999999999941e-05
21705 0 6.2496 100 -6.80000000000014e-05
21805 0 6.2464 100 -3.19999999999965e-05
21905 0 6.2352 100 -0.000112000000000005
22005 0 6.2282 100 -6.99999999999967e-05
22105 0 6.2183 100 -9.90000000000002e-05
22205 0 6.2129 100 -5.39999999999985e-05
22305 0 6.2051 100 -7.80000000000047e-05
22405 0 6.1952 100 -9.90000000000002e-05
22505 0 6.1876 100 -7.60000000000005e-05
22605 0 6.1803 100 -7.29999999999986e-05
22705 0 6.1695 100 -0.000107999999999997
22805 0 6.1593 100 -0.000102000000000002
22905 0 6.1497 100 -9.59999999999983e-05
23005 0 6.1407 100 -9.00000000000034e-05
23105 0 6.1333 100 -7.39999999999963e-05
23205 0 6.1203 100 -0.000129999999999999
23305 0 6.1119 100 -8.39999999999996e-05
23405 0 6.1034 100 -8.50000000000062e-05
23505 0 6.0921 100 -0.000112999999999994
23605 0 6.0816 100 -0.000105000000000004
23705 0 6.0732 100 -8.39999999999996e-05
23805 0 6.0652 100 -8.00000000000001e-05
23905 0 6.0546 100 -0.000106000000000002
24005 0 6.0467 100 -7.89999999999935e-05
24105 0 6.038 100 -8.70000000000015e-05
24205 0 6.0292 100 -8.79999999999992e-05
24305 0 6.0207 100 -8.50000000000062e-05
24405 0 6.0128 100 -7.89999999999935e-05
24505 0 6.0052 100 -7.60000000000005e-05
24605 0 5.9966 100 -8.60000000000039e-05
24705 0 5.9892 100 -7.39999999999963e-05
24805 0 5.9809 100 -8.3000000000002e-05
24905 0 5.973 100 -7.90000000000024e-05
25005 0 5.9685 100 -4.50000000000017e-05
25105 0 5.9612 100 -7.29999999999986e-05
25205 0 5.9539 100 -7.29999999999986e-05
25305 0 5.9445 100 -9.4000000000003e-05
25405 0 5.9391 100 -5.39999999999985e-05
25505 0 5.9309 100 -8.19999999999954e-05
25605 0 5.9232 100 -7.70000000000071e-05
